property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,central park 2 bellevue,sector 48,2.75,10754.0,3.0,4.0,3,3.0,Moderately Old,2300.7860824742265,0.0,0.0,0.0,0.0,0.0,0.0,32.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,10378.0,2.0,2.0,2,11.0,New Property,1058.4407216494847,0.0,0.0,0.0,0.0,0.0,0.0,49.0
flat,conscient heritage max,sector 102,2.65,10375.0,4.0,5.0,3,17.0,Moderately Old,2303.865979381443,0.0,1.0,0.0,0.0,0.0,0.0,125.0
flat,tulip violet,sector 69,1.32,8411.0,3.0,3.0,1,12.0,Relatively New,1414.4329896907218,0.0,0.0,0.0,1.0,0.0,0.0,86.0
flat,tulip violet,sector 69,1.32,8411.0,3.0,3.0,1,12.0,Relatively New,1414.4329896907218,0.0,0.0,0.0,1.0,0.0,0.0,86.0
flat,central park flower valley,sector 33,3.3,13750.0,3.0,3.0,3,2.0,New Property,2160.0,1.0,1.0,1.0,1.0,0.0,1.0,61.0
flat,ansal heights 86,sector 86,0.95,5621.0,3.0,2.0,1,6.0,New Property,1521.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
flat,central park 2 bellevue,sector 48,5.0,11627.0,3.0,4.0,3,14.0,Moderately Old,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
flat,ansal heights,sector 92,0.6,4546.0,2.0,2.0,3,11.0,Under Construction,1190.721649484536,0.0,0.0,0.0,0.0,1.0,1.0,23.0
flat,pyramid urban homes 2,sector 86,0.44,7321.0,2.0,2.0,2,6.0,Relatively New,540.9,0.0,0.0,0.0,0.0,0.0,0.0,63.0
house,independant,sector 4,1.1,6111.0,4.0,4.0,3+,2.0,Old Property,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
flat,imperia the esfera,sector 37,0.99,5454.0,3.0,4.0,3,9.0,Relatively New,1498.1211340206187,0.0,1.0,0.0,0.0,0.0,1.0,49.0
flat,shree vardhman victoria,sector 70,1.63,8358.0,3.0,3.0,3,5.0,New Property,1401.9603092783505,0.0,1.0,0.0,0.0,1.0,0.0,49.0
flat,tulip ivory,sector 70,5.0,10416.0,6.0,7.0,3,0.0,Relatively New,4320.0,1.0,1.0,0.0,0.0,0.0,1.0,119.0
house,signature global city 81,sector 81,0.75,6849.0,3.0,2.0,3,4.0,Under Construction,1095.0,1.0,0.0,0.0,0.0,0.0,1.0,97.0
house,independant,sector 69,0.8,10484.0,1.0,1.0,0,1.0,New Property,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,experion the heartsong,sector 108,1.6,7988.0,3.0,4.0,3,3.0,Relatively New,1500.29,0.0,1.0,0.0,0.0,0.0,0.0,60.0
flat,emaar digihomes,sector 62,2.1,14254.0,2.0,2.0,2,30.0,New Property,1360.5438144329896,0.0,1.0,0.0,0.0,0.0,0.0,52.0
flat,rof ananda,sector 95,0.31,5644.0,2.0,2.0,1,5.0,Relatively New,494.24399999999997,0.0,0.0,0.0,1.0,0.0,0.0,74.0
flat,tulip violet,sector 69,1.36,8618.0,3.0,3.0,2,12.0,Relatively New,1423.4536082474226,0.0,0.0,0.0,1.0,0.0,0.0,49.0
flat,green court,sector 90,0.45,7188.0,2.0,2.0,1,2.0,New Property,563.4,0.0,0.0,0.0,0.0,0.0,0.0,42.0
flat,indiabulls enigma,sector 110,3.3,9850.0,4.0,5.0,3,7.0,Relatively New,3021.9072164948457,0.0,1.0,0.0,0.0,0.0,1.0,101.0
flat,signature global orchard avenue,sector 93,0.85,14237.0,2.0,2.0,N,10.0,Relatively New,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,dlf the ultima,sector 81,2.3,14603.0,3.0,4.0,3,27.0,Relatively New,1655.9149484536083,0.0,1.0,0.0,0.0,0.0,0.0,119.0
house,independant,sector 28,9.0,27778.0,6.0,7.0,3+,3.0,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,1.0,67.0
flat,dlf the ultima,sector 81,2.26,10761.0,3.0,4.0,3,17.0,New Property,1894.3298969072166,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,m3m woodshire,sector 107,0.94,6881.0,2.0,2.0,3,1.0,Moderately Old,1232.2164948453608,0.0,0.0,0.0,0.0,0.0,0.0,113.0
flat,dlf the arbour,sector 63,7.8,19747.0,4.0,4.0,N,6.0,Relatively New,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
house,international city by sobha phase 2,sector 109,9.4,26111.0,5.0,6.0,3+,2.0,Relatively New,3600.0,1.0,1.0,1.0,1.0,0.0,0.0,147.0
flat,sare crescent parc royal greens phase 1,sector 92,0.65,4512.0,3.0,3.0,3,1.0,Moderately Old,1299.375,0.0,0.0,0.0,0.0,0.0,0.0,91.0
house,eldeco mansionz,sector 48,6.0,22222.0,4.0,4.0,3+,2.0,Moderately Old,2700.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0
flat,conscient habitat,sector 99,0.27,5599.0,2.0,2.0,1,8.0,Relatively New,435.59999999999997,0.0,0.0,0.0,0.0,1.0,1.0,49.0
flat,ss the leaf,sector 85,1.75,7267.0,3.0,4.0,3,8.0,Relatively New,2172.1649484536083,0.0,1.0,0.0,0.0,0.0,0.0,49.0
house,vipul tatvam villa,sector 48,8.5,26235.0,4.0,6.0,3,3.0,Old Property,3240.0,0.0,1.0,0.0,1.0,1.0,1.0,49.0
flat,hcbs sports ville,sohna road,0.32,6165.0,2.0,2.0,2,2.0,New Property,467.09999999999997,0.0,0.0,0.0,0.0,0.0,1.0,37.0
flat,sobha city,sector 108,2.5,14611.0,3.0,3.0,2,19.0,New Property,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.26,10041.0,2.0,2.0,2,10.0,Relatively New,1096.0051546391753,0.0,0.0,0.0,0.0,0.0,1.0,108.0
flat,signature the serenas,sohna road,0.45,8474.0,2.0,2.0,1,10.0,New Property,477.9,0.0,0.0,0.0,0.0,0.0,1.0,23.0
house,nul,sector 25,6.25,34722.0,5.0,5.0,3,2.0,Moderately Old,1800.0,0.0,1.0,0.0,1.0,0.0,0.0,112.0
house,central park flower valley,sector 33,1.15,9349.0,2.0,2.0,3,2.0,Relatively New,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0
flat,ashiana anmol,sohna road,0.9,7059.0,2.0,2.0,2,8.0,Relatively New,1275.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,signature global synera,sector 81,0.31,7434.0,1.0,1.0,1,13.0,Relatively New,332.0798969072165,0.0,0.0,0.0,0.0,0.0,0.0,123.0
house,ansal api esencia,sector 67,5.46,24170.0,4.0,5.0,3+,2.0,Relatively New,2259.0,1.0,0.0,1.0,1.0,0.0,0.0,103.0
flat,vatika sovereign park,sector 99,3.2,9922.0,4.0,4.0,N,5.0,New Property,3225.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
flat,vatika gurgaon,sector 83,1.1,6162.0,3.0,3.0,3,5.0,Relatively New,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
flat,sare homes,new,0.85,4786.0,4.0,4.0,3,3.0,Moderately Old,1602.0618556701031,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,railway officers rpf society,sector 9,1.3,5039.0,4.0,4.0,3,9.0,Moderately Old,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,emaar mgf palm hills,sector 77,1.08,5400.0,3.0,4.0,3,5.0,Relatively New,1804.1237113402062,1.0,1.0,0.0,0.0,1.0,0.0,167.0
flat,shree vardhman victoria,sector 70,1.65,8461.0,3.0,5.0,3,6.0,Relatively New,1401.9603092783505,0.0,1.0,0.0,1.0,0.0,0.0,167.0
flat,the nav manesar apartment,sector 1,0.85,3953.0,3.0,3.0,3,5.0,Moderately Old,1939.4329896907218,0.0,1.0,0.0,0.0,0.0,1.0,5.0
flat,pareena coban residences,sector 99,1.23,6159.0,3.0,5.0,3,5.0,Relatively New,1801.4175257731958,0.0,1.0,0.0,0.0,0.0,0.0,99.0
flat,corona optus,sector 37,1.25,8928.0,3.0,3.0,3,2.0,Relatively New,1412.5386597938145,1.0,0.0,0.0,0.0,0.0,1.0,49.0
house,not applicable,sector 4,0.75,11718.0,2.0,4.0,3,2.0,Moderately Old,640.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,hcbs sports ville,sector 2,0.35,4375.0,2.0,2.0,2,8.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0
flat,signature global city 63a,sector 63,1.55,14783.0,2.0,2.0,2,2.0,Under Construction,945.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,divya apartments,sector 6,0.6,7594.0,2.0,2.0,N,2.0,Relatively New,790.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
house,sector 14 rwa,sector 14,5.51,16990.0,3.0,3.0,2,4.0,Moderately Old,3249.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
flat,bestech park view grand spa,sector 81,3.0,9419.0,4.0,5.0,2,6.0,Relatively New,2873.0670103092784,0.0,1.0,0.0,0.0,0.0,0.0,110.0
house,uppal southend,sector 49,3.75,25562.0,2.0,6.0,3+,3.0,Moderately Old,1467.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
flat,tulip violet,sector 69,1.68,8348.0,4.0,4.0,2,1.0,Relatively New,1813.1443298969073,0.0,0.0,0.0,1.0,0.0,0.0,102.0
flat,hcbs sports ville,sohna road,0.22,4603.0,1.0,1.0,1,9.0,Relatively New,477.85,0.0,0.0,0.0,0.0,0.0,0.0,44.0
flat,silverglades the melia,sohna road,1.01,7000.0,2.0,2.0,3,12.0,Relatively New,1081.494845360825,1.0,0.0,0.0,0.0,0.0,0.0,80.0
flat,shree balaji appartment,sector 33,0.4,5000.0,2.0,2.0,2,1.0,Relatively New,721.6494845360825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,maruti vihar,sector 28,1.0,9090.0,1.0,1.0,1,1.0,Old Property,992.2680412371134,1.0,0.0,0.0,1.0,0.0,0.0,80.0
house,emaar mgf marbella,sector 66,12.0,37037.0,4.0,4.0,3+,3.0,Relatively New,3240.0,1.0,1.0,1.0,1.0,0.0,0.0,160.0
flat,pareena mi casa,sector 68,1.85,9310.0,3.0,3.0,3,13.0,Under Construction,1792.3969072164948,0.0,0.0,0.0,0.0,0.0,1.0,47.0
house,independant,sector 13,0.45,4808.0,1.0,1.0,0,1.0,Old Property,936.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
house,unitech espace,sector 50,11.29,34846.0,5.0,5.0,3+,2.0,Moderately Old,3240.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0
flat,smart world orchard,sector 61,1.57,13652.0,2.0,2.0,2,3.0,New Property,1150.0,1.0,0.0,0.0,0.0,1.0,0.0,71.0
flat,conscient habitat,sector 99,0.35,6422.0,2.0,2.0,1,3.0,Relatively New,490.5,0.0,0.0,0.0,0.0,0.0,0.0,62.0
flat,vatika emilia floors,sector 83,0.65,6190.0,2.0,2.0,2,1.0,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0
flat,dlf regal gardens,sector 90,1.25,6459.0,3.0,3.0,3,10.0,Relatively New,1650.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0
house,emaar mgf marbella,sector 66,18.0,40000.0,5.0,6.0,3+,3.0,Relatively New,4500.0,1.0,1.0,1.0,1.0,0.0,0.0,153.0
flat,hsiidc sidco shivalik apartments,sector 1,0.73,3560.0,3.0,3.0,3,2.0,Moderately Old,1554.6134020618556,0.0,1.0,0.0,0.0,0.0,1.0,80.0
flat,signature global park,sohna road,0.54,6331.0,2.0,2.0,2,4.0,Relatively New,760.5,0.0,0.0,0.0,1.0,0.0,0.0,159.0
house,independant,sector 22,4.75,20068.0,7.0,5.0,3+,3.0,Old Property,2367.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0
flat,shree arihant apartment,sector 54,1.5,8108.0,3.0,3.0,3,4.0,Moderately Old,1700.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0
flat,central park resort belgravia residences,sector 48,6.25,24300.0,3.0,5.0,3,5.0,Moderately Old,2592.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,chd avenue,sector 71,1.32,6019.0,4.0,4.0,3,14.0,Moderately Old,1978.221649484536,0.0,1.0,0.0,0.0,0.0,1.0,65.0
flat,emaar mgf palm studios,sector 66,1.7,13502.0,2.0,2.0,2,7.0,Relatively New,1068.9432989690722,0.0,0.0,0.0,0.0,1.0,0.0,99.0
house,smart world orchard,sector 61,2.01,13000.0,3.0,3.0,3,4.0,New Property,1549.0,0.0,0.0,0.0,0.0,0.0,1.0,145.0
flat,sidhartha ncr one,sector 95,0.57,4179.0,2.0,2.0,2,10.0,Relatively New,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independant,sector 31,3.5,24155.0,4.0,4.0,3,2.0,Old Property,1449.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0
flat,experion the heartsong,sector 108,0.98,13343.0,2.0,3.0,3,4.0,Relatively New,978.23,1.0,0.0,0.0,0.0,0.0,0.0,135.0
flat,paras dews,sector 106,1.2,6818.0,3.0,4.0,3,9.0,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
flat,m3m the marina,sector 68,1.0,12500.0,2.0,2.0,3,21.0,Relatively New,720.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
flat,m3m heights,sector 65,1.9,15000.0,2.0,2.0,3,4.0,Under Construction,1137.5,0.0,0.0,0.0,0.0,0.0,1.0,54.0
house,independant,sector 21,1.6,11852.0,5.0,5.0,2,3.0,Relatively New,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,breez global heights,sector 36,0.24,5825.0,1.0,1.0,1,8.0,New Property,370.8,0.0,0.0,0.0,0.0,0.0,0.0,57.0
house,emaar mgf marbella,sector 66,15.1,18605.0,5.0,5.0,3+,3.0,New Property,8067.799999999999,1.0,1.0,1.0,1.0,0.0,1.0,120.0
flat,conscient heritage max,sector 102,1.7,11333.0,3.0,4.0,3,8.0,Relatively New,1700.0,0.0,1.0,0.0,1.0,0.0,0.0,174.0
flat,emaar imperial gardens,sector 102,1.85,9135.0,3.0,3.0,3,0.0,Relatively New,1822.5,0.0,1.0,0.0,0.0,0.0,0.0,95.0
house,independant,sector 26,13.5,29880.0,5.0,5.0,3+,2.0,Relatively New,4518.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0
flat,ambience creacions,sector 22,4.63,14983.0,3.0,5.0,3,5.0,New Property,2787.3711340206187,0.0,1.0,0.0,0.0,1.0,0.0,120.0
flat,laxmi pareena,sector 99,0.3,6666.0,2.0,1.0,N,12.0,New Property,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,shree vardhman victoria,sector 70,1.62,13953.0,3.0,3.0,3,9.0,Relatively New,1401.9603092783505,0.0,1.0,0.0,0.0,0.0,1.0,96.0
flat,paras irene,sector 70,1.2,8450.0,2.0,2.0,3,6.0,Moderately Old,1280.9278350515465,0.0,0.0,0.0,0.0,0.0,0.0,42.0
flat,sare petioles,sector 92,1.3,6373.0,4.0,4.0,N,7.0,Relatively New,2040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,experion the heartsong,sector 108,0.9,7014.0,2.0,3.0,3,7.0,Relatively New,1157.3453608247423,0.0,1.0,0.0,0.0,1.0,0.0,72.0
flat,dlf the primus,sector 82,1.85,10176.0,3.0,3.0,3,15.0,Moderately Old,1512.0742268041238,0.0,0.0,0.0,0.0,1.0,1.0,38.0
flat,puri diplomatic greens,sector 111,2.58,11727.0,3.0,4.0,2,9.0,Relatively New,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0
flat,m3m skywalk,sector 74,2.25,12500.0,3.0,3.0,3,5.0,Relatively New,1900.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0
flat,smart world gems,sector 89,1.13,8500.0,3.0,3.0,2,4.0,New Property,1193.3999999999999,1.0,0.0,0.0,0.0,0.0,1.0,115.0
flat,pyramid elite,sector 86,0.45,7739.0,2.0,2.0,1,4.0,Relatively New,523.2689999999999,0.0,0.0,0.0,0.0,0.0,1.0,66.0
house,independant,sector 3,0.75,6410.0,2.0,2.0,0,1.0,Relatively New,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,tulip violet,sector 69,1.37,8907.0,3.0,3.0,1,12.0,Relatively New,1387.3711340206187,0.0,0.0,0.0,0.0,0.0,0.0,116.0
flat,emaar mgf the palm drive,sector 66,3.98,18090.0,3.0,4.0,3,2.0,Moderately Old,2200.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0
flat,signature global grand iva,sector 103,0.5,6667.0,2.0,2.0,N,10.0,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,shree vardhman flora,sector 90,1.27,4951.0,4.0,5.0,2,9.0,New Property,2038.9046391752577,1.0,1.0,0.0,0.0,0.0,1.0,83.0
flat,not applicable,sector 4,0.42,5600.0,2.0,2.0,1,3.0,Relatively New,675.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
flat,lotus homz,sector 111,0.7,10057.0,2.0,2.0,2,8.0,Relatively New,626.4,0.0,0.0,0.0,0.0,0.0,0.0,68.0
flat,eldeco accolade,sohna road,1.3,7424.0,3.0,3.0,3,10.0,Relatively New,1370.2551546391753,0.0,0.0,0.0,0.0,0.0,1.0,49.0
flat,pivotal devaan,sector 84,0.36,7588.0,2.0,2.0,1,9.0,Relatively New,479.40103092783505,0.0,0.0,1.0,0.0,0.0,0.0,80.0
flat,sare crescent parc,sector 92,0.92,4854.0,4.0,5.0,3,14.0,Moderately Old,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
flat,rof ananda,sector 95,0.38,5899.0,2.0,2.0,2,5.0,Relatively New,579.708,1.0,0.0,0.0,0.0,0.0,0.0,83.0
flat,central park resorts,sector 48,15.0,22388.0,5.0,6.0,3,17.0,Relatively New,6030.0,1.0,1.0,0.0,1.0,0.0,0.0,45.0
house,independant,sector 7,2.0,13889.0,2.0,2.0,2,2.0,Old Property,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
flat,adani aangan galleria,sector 89,0.25,5000.0,1.0,1.0,1,6.0,New Property,430.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0
flat,professional society,sector 1,0.75,3067.0,3.0,4.0,3,3.0,Relatively New,2200.5,0.0,1.0,0.0,0.0,0.0,0.0,21.0
flat,ramsons kshitij,sector 95,0.22,6470.0,1.0,1.0,1,2.0,New Property,306.70103092783506,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,indiabulls centrum park,sector 103,1.15,7765.0,2.0,2.0,3,8.0,Relatively New,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0
flat,antriksh heights,sector 84,1.02,4868.0,4.0,4.0,3,11.0,Relatively New,1889.819587628866,0.0,1.0,0.0,1.0,0.0,1.0,99.0
house,independant,sector 12,1.2,14184.0,2.0,4.0,2,2.0,Relatively New,846.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
flat,godrej nature plus,sector 33,1.7,12592.0,3.0,3.0,3,6.0,New Property,1215.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0
house,ansals florence villa,sector 57,3.65,10579.0,6.0,6.0,2,3.0,Moderately Old,3450.0,1.0,1.0,1.0,1.0,0.0,0.0,152.0
flat,samadhan shri kamal cghs,sector 1,2.01,11426.0,4.0,4.0,3,10.0,Moderately Old,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ss the leaf,sector 85,1.04,8320.0,2.0,2.0,3,17.0,New Property,1550.0,0.0,0.0,0.0,0.0,1.0,1.0,145.0
flat,m3m heights,sector 65,2.5,13600.0,3.0,3.0,3,19.0,Relatively New,1648.9690721649486,0.0,0.0,0.0,0.0,0.0,1.0,48.0
flat,shri ram apartments,sector 4,0.32,3368.0,2.0,2.0,1,4.0,Relatively New,855.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
flat,experion windchants,sector 112,3.75,13383.0,3.0,5.0,3,22.0,Relatively New,2527.577319587629,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,emaar palm gardens,sector 83,1.8,9473.0,3.0,3.0,3,6.0,Relatively New,1414.976762886598,0.0,1.0,0.0,0.0,0.0,0.0,97.0
flat,spaze privy at,sector 84,1.24,6465.0,3.0,3.0,3,8.0,Relatively New,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0
flat,paras dews,sector 106,1.05,8536.0,3.0,4.0,3,10.0,Relatively New,1345.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
house,ansals palam vihar,sector 2,5.7,14729.0,5.0,5.0,2,2.0,Old Property,4550.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0
flat,ramsons kshitij,sector 95,0.17,544.0,1.0,1.0,1,12.0,Relatively New,2890.7999999999997,0.0,0.0,0.0,0.0,0.0,1.0,56.0
house,independant,sector 26,4.6,12198.0,4.0,4.0,3+,2.0,Old Property,3771.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0
flat,alpha corp gurgaonone,sector 84,2.24,6523.0,4.0,4.0,3,12.0,Relatively New,2853.840206185567,0.0,1.0,0.0,0.0,0.0,1.0,20.0
flat,smart world gems,sector 89,1.2,12526.0,3.0,3.0,3,3.0,New Property,862.1999999999999,0.0,0.0,1.0,1.0,0.0,0.0,131.0
flat,bestech altura,sector 79,1.85,8604.0,3.0,4.0,3,11.0,New Property,1939.4329896907218,0.0,1.0,0.0,0.0,0.0,0.0,49.0
house,unitech nirvana birch court,sector 50,7.1,31430.0,3.0,3.0,3,1.0,Moderately Old,2259.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,pyramid urban,sector 67,0.53,8967.0,2.0,2.0,1,6.0,Relatively New,531.9,0.0,0.0,0.0,0.0,1.0,0.0,49.0
flat,indiabulls centrum park,sector 103,1.05,5861.0,2.0,2.0,3,1.0,Relatively New,1365.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
flat,ansal housing highland park,sector 103,0.88,6429.0,2.0,2.0,3,3.0,New Property,1227.7061855670104,0.0,0.0,0.0,0.0,0.0,1.0,52.0
flat,orchid petals,sector 49,4.21,11835.0,5.0,6.0,3,14.0,Relatively New,3208.634020618557,0.0,1.0,0.0,1.0,0.0,1.0,35.0
flat,emaar gurgaon greens,sector 102,1.38,13495.0,3.0,3.0,3,6.0,Relatively New,1204.3620309278351,0.0,1.0,0.0,0.0,0.0,0.0,128.0
flat,the close north,sector 50,2.65,11276.0,3.0,3.0,3,3.0,Moderately Old,2491.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0
flat,tata primanti,sector 72,5.0,11363.0,4.0,4.0,3,2.0,New Property,4000.0,1.0,1.0,1.0,0.0,0.0,0.0,174.0
flat,umang winter hills,sector 77,0.99,7857.0,2.0,2.0,2,1.0,Relatively New,1018.2989690721649,0.0,0.0,0.0,0.0,0.0,0.0,97.0
flat,ss residency,sector 6,0.48,5333.0,3.0,2.0,2,2.0,Moderately Old,90.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0
flat,ss the leaf,sector 85,1.85,6578.0,4.0,5.0,3,1.0,Relatively New,2536.59793814433,0.0,0.0,0.0,0.0,0.0,0.0,95.0
flat,sobha city,sector 108,3.25,15685.0,3.0,3.0,3,12.0,Relatively New,2072.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0
house,independant,sector 2,3.65,23442.0,3.0,9.0,3+,3.0,New Property,1557.0,0.0,1.0,0.0,1.0,0.0,0.0,116.0
house,independant,sector 36,0.75,6938.0,3.0,1.0,0,1.0,New Property,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,"godrej 101, sector 79",sector 79,1.25,9038.0,2.0,2.0,3,1.0,Relatively New,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
house,independant,sector 10,4.25,17955.0,4.0,3.0,2,1.0,Moderately Old,2367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,ats tourmaline,sector 109,1.5,8571.0,3.0,3.0,3,7.0,Relatively New,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0
house,independant,sector 26,5.8,12837.0,4.0,4.0,3+,4.0,Old Property,4518.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0
flat,bestech park view grand spa,sector 81,4.7,6786.0,4.0,4.0,3,19.0,Relatively New,6247.6804123711345,0.0,1.0,0.0,0.0,0.0,0.0,140.0
flat,m3m skywalk,sector 74,2.2,10901.0,3.0,3.0,3,12.0,New Property,1820.360824742268,1.0,0.0,0.0,0.0,0.0,0.0,15.0
flat,dlf carlton estate,sector 43,2.1,15418.0,3.0,3.0,1,2.0,Old Property,1228.6082474226805,0.0,0.0,1.0,0.0,0.0,0.0,88.0
flat,cghs vidya enclave,sector 56,1.7,10967.0,3.0,2.0,3,6.0,Old Property,1419.1494845360826,0.0,0.0,1.0,0.0,0.0,0.0,101.0
flat,emaar mgf emerald floors premier,sector 65,3.0,15189.0,4.0,4.0,3,2.0,Relatively New,1975.0,0.0,1.0,0.0,0.0,0.0,1.0,87.0
flat,dlf regal gardens,sector 90,1.25,8116.0,3.0,3.0,3,8.0,Relatively New,1640.0,0.0,0.0,0.0,1.0,0.0,1.0,158.0
house,independant,sector 46,2.25,2723.0,4.0,3.0,3,3.0,Relatively New,90.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0
flat,corona optus,sector 37,1.43,7185.0,3.0,3.0,3,2.0,Relatively New,1662.5515463917527,1.0,1.0,0.0,0.0,1.0,1.0,49.0
flat,dlf regal gardens,sector 90,1.29,9020.0,3.0,3.0,3,7.0,Relatively New,1540.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0
flat,professors enclave cghs,sector 56,1.55,7750.0,3.0,3.0,3,6.0,Moderately Old,1804.1237113402062,0.0,1.0,0.0,0.0,0.0,0.0,49.0
flat,mvn athens,sohna road,0.27,5901.0,2.0,2.0,1,0.0,Relatively New,411.768,0.0,0.0,0.0,0.0,0.0,0.0,69.0
flat,m3m woodshire,sector 107,1.39,5887.0,3.0,4.0,3,6.0,Relatively New,1880.2840206185565,0.0,1.0,0.0,1.0,0.0,0.0,174.0
flat,eden landmark,sector 1,0.5,3847.0,2.0,2.0,N,7.0,Under Construction,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,bptp astaire gardens,sector 70,1.6,8658.0,4.0,4.0,3,1.0,Relatively New,1600.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0
flat,vatika lifestyle homes,sector 83,1.3,4545.0,3.0,3.0,1,6.0,Relatively New,2579.896907216495,0.0,0.0,0.0,0.0,0.0,0.0,79.0
flat,tulip violet,sector 69,1.6,10139.0,3.0,3.0,2,0.0,Relatively New,1423.4536082474226,0.0,0.0,0.0,1.0,0.0,0.0,49.0
house,independant,sector 17,3.0,11111.0,4.0,4.0,0,1.0,Old Property,2430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,la vida by tata housing,sector 113,1.5,11755.0,2.0,2.0,2,13.0,New Property,1151.0309278350517,0.0,0.0,0.0,0.0,0.0,1.0,60.0
flat,ompee k s residency,new sector 2,1.6,2993.0,2.0,2.0,2,1.0,Relatively New,59.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
house,signature global park,sohna road,0.85,7589.0,3.0,2.0,2,1.0,New Property,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
